Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
8_Oct_2018,Shanghai Masters,Hard,R32,5,23,(4)Zverev d. Nikoloz Basilashvili [GEO],7-5 6-4, (ch),1.39,19.00%,0.00%,68.30%,83.70%,45.00%,5-Apr,
1_Oct_2018,Beijing,Hard,R16,5,61,(ALT)Malek Jaziri [TUN] d. (2)Zverev,7-6(4) 2-6 6-4, (ch),1.29,10.80%,2.40%,60.20%,78.00%,54.50%,0/3,2:33
1_Oct_2018,Beijing,Hard,R32,5,26,(2)Zverev d. Roberto Bautista Agut [ESP],6-4 6-4, (ch),1.39,7.40%,5.60%,63.00%,76.50%,50.00%,3-Jan,1:31
21_Sep_2018,Laver Cup,Hard,RR,5,9,Zverev d. Kevin Anderson [RSA],6-7(3) 7-5 [10-7],,,,,,,,,
21_Sep_2018,Laver Cup,Hard,RR,5,10,Zverev d. John Isner [USA],3-6 7-6(6) [10-7],,,,,,,,,
27_Aug_2018,US Open,Hard,R32,4,34,Philipp Kohlschreiber [GER] d. (4)Zverev,6-7(1) 6-4 6-1 6-3, (ch),0.83,7.70%,6.00%,64.10%,60.00%,45.20%,12-Apr,3:09
27_Aug_2018,US Open,Hard,R64,4,131,(4)Zverev d. (LL)Nicolas Mahut [FRA],6-4 6-4 6-2, (ch),1.69,13.70%,4.10%,56.20%,80.50%,68.80%,2-Jan,1:49
27_Aug_2018,US Open,Hard,R128,4,119,(4)Zverev d. (LL)Peter Polansky [CAN],6-2 6-1 6-2, (ch),2.03,15.60%,3.10%,62.50%,82.50%,62.50%,0/0,1:36
13_Aug_2018,Cincinnati Masters,Hard,R32,4,55,Robin Haase [NED] d. (3)Zverev,5-7 6-4 7-5, (ch),1.06,7.90%,4.50%,53.90%,75.00%,43.90%,7-Jan,2:25
6_Aug_2018,Canada Masters,Hard,QF,3,27,Stefanos Tsitsipas [GRE] d. (2)Zverev,3-6 7-6(11) 6-4, (ch),1.12,5.90%,7.10%,70.60%,71.70%,36.00%,0/4,2:27
6_Aug_2018,Canada Masters,Hard,R16,3,68,(2)Zverev d. (Q)Daniil Medvedev [RUS],6-3 6-2, (ch),4.35,12.50%,0.00%,57.50%,95.70%,82.40%,0/0,0:52
6_Aug_2018,Canada Masters,Hard,R32,3,116,(2)Zverev d. (Q)Bradley Klahn [USA],6-4 6-4, (ch),1.38,13.00%,3.70%,63.00%,85.30%,60.00%,0/0,1:16
30_Jul_2018,Washington,Hard,F,3,72,(1)Zverev d. Alex De Minaur [AUS],6-2 6-4, (ch),1.88,12.50%,8.30%,60.40%,89.70%,57.90%,0/0,1:14
30_Jul_2018,Washington,Hard,SF,3,32,(1)Zverev d. (10)Stefanos Tsitsipas [GRE],6-2 6-4, (ch),1.78,9.80%,9.80%,62.70%,84.40%,57.90%,0/0,1:28
30_Jul_2018,Washington,Hard,QF,3,20,(1)Zverev d. (7)Kei Nishikori [JPN],3-6 6-1 6-4, (ch),1.59,13.30%,1.70%,75.00%,77.80%,60.00%,0/2,1:45
30_Jul_2018,Washington,Hard,R16,3,42,(1)Zverev d. (15)Mischa Zverev [GER],6-3 7-5, (ch),1.09,6.00%,6.00%,57.10%,75.00%,44.40%,3-Feb,1:51
30_Jul_2018,Washington,Hard,R32,3,64,(1)Zverev d. Malek Jaziri [TUN],6-2 6-1,,1.54,12.50%,2.50%,52.50%,85.70%,42.10%,0/1,1:22
2_Jul_2018,Wimbledon,Grass,R32,3,138,(Q)Ernests Gulbis [LAT] d. (4)Zverev,7-6(2) 4-6 5-7 6-3 6-0, (ch),0.97,6.30%,3.90%,63.00%,72.50%,59.60%,6-Jan,3:20
2_Jul_2018,Wimbledon,Grass,R64,3,68,(4)Zverev d. Taylor Fritz [USA],6-4 5-7 6-7(0) 6-1 6-2, (ch),1.25,7.40%,2.00%,67.60%,78.00%,54.20%,7-Jun,3:12
2_Jul_2018,Wimbledon,Grass,R128,3,748,(4)Zverev d. James Duckworth [AUS],7-5 6-2 6-0, (ch),3.11,14.30%,1.60%,68.30%,93.00%,65.00%,0/0,1:30
18_Jun_2018,Halle,Grass,R32,3,34,Borna Coric [CRO] d. (2)Zverev,6-1 6-4, (ch),0.69,3.80%,3.80%,73.60%,59.00%,28.60%,7-Mar,1:24
28_May_2018,Roland Garros,Clay,QF,3,8,(7)Dominic Thiem [AUT] d. (2)Zverev,6-4 6-2 6-1, (ch),0.51,2.20%,4.50%,71.90%,53.10%,44.00%,12-Jun,1:50
28_May_2018,Roland Garros,Clay,R16,3,38,(2)Zverev d. Karen Khachanov [RUS],4-6 7-6(4) 2-6 6-3 6-3, (ch),1.09,11.20%,2.60%,67.80%,73.80%,49.00%,17-Dec,3:29
28_May_2018,Roland Garros,Clay,R32,3,29,(2)Zverev d. (26)Damir Dzumhur [BIH],6-2 3-6 4-6 7-6(3) 7-5, (ch),1,4.60%,4.00%,65.30%,60.20%,51.70%,19-Nov,3:54
28_May_2018,Roland Garros,Clay,R64,3,60,(2)Zverev d. Dusan Lajovic [SRB],2-6 7-5 4-6 6-1 6-2, (ch),1.2,6.70%,5.20%,57.00%,77.90%,46.60%,10-May,3:24
28_May_2018,Roland Garros,Clay,R128,3,102,(2)Zverev d. Ricardas Berankis [LTU],6-1 6-1 6-2, (ch),3.59,21.20%,0.00%,59.60%,87.10%,81.00%,0/0,1:09
14_May_2018,Rome Masters,Clay,F,3,2,(1)Rafael Nadal [ESP] d. (2)Zverev,6-1 1-6 6-3, (ch),0.82,3.10%,1.50%,63.10%,56.10%,45.80%,6-Jan,2:09
14_May_2018,Rome Masters,Clay,SF,3,5,(2)Zverev d. (4)Marin Cilic [CRO],7-6(13) 7-5, (ch),1.21,11.70%,1.30%,75.30%,75.90%,63.20%,2-Jan,2:01
14_May_2018,Rome Masters,Clay,QF,3,10,(2)Zverev d. (9)David Goffin [BEL],6-4 3-6 6-3, (ch),1.2,9.60%,2.70%,75.30%,74.50%,61.10%,3-Jan,1:47
14_May_2018,Rome Masters,Clay,R16,3,19,(2)Zverev d. Kyle Edmund [GBR],7-5 7-6(11), (ch),1.16,9.50%,2.10%,76.80%,69.90%,45.50%,5-Mar,1:58
14_May_2018,Rome Masters,Clay,R32,3,103,(2)Zverev d. (WC)Matteo Berrettini [ITA],7-5 6-2, (ch),1.43,6.70%,0.00%,55.00%,75.80%,66.70%,4-Apr,1:31
7_May_2018,Madrid Masters,Clay,F,3,7,(2)Zverev d. (5)Dominic Thiem [AUT],6-4 6-4, (ch),1.53,1.90%,0.00%,64.80%,82.90%,68.40%,0/0,1:18
7_May_2018,Madrid Masters,Clay,SF,3,43,(2)Zverev d. Denis Shapovalov [CAN],6-4 6-1, (ch),2.23,4.80%,2.40%,61.90%,88.50%,62.50%,0/0,0:57
7_May_2018,Madrid Masters,Clay,QF,3,9,(2)Zverev d. (7)John Isner [USA],6-4 7-5, (ch),3.31,9.80%,0.00%,68.60%,82.90%,100.00%,0/0,1:18
7_May_2018,Madrid Masters,Clay,R16,3,45,(2)Zverev d. Leonardo Mayer [ARG],6-4 6-2, (ch),2.47,6.70%,0.00%,73.30%,81.80%,83.30%,1-Jan,1:10
7_May_2018,Madrid Masters,Clay,R32,3,90,(2)Zverev d. (Q)Evgeny Donskoy [RUS],6-2 7-5, (ch),2.25,7.80%,0.00%,66.70%,85.30%,70.60%,0/0,1:15
30_Apr_2018,Munich,Clay,F,3,34,(1)Zverev d. (6)Philipp Kohlschreiber [GER],6-3 6-3, (ch),1.45,7.80%,0.00%,80.40%,68.30%,80.00%,3-Feb,1:11
30_Apr_2018,Munich,Clay,SF,3,22,(1)Zverev d. (4)Hyeon Chung [KOR],7-5 6-2, (ch),1.31,11.90%,6.00%,62.70%,64.30%,56.00%,5-Mar,1:31
30_Apr_2018,Munich,Clay,QF,3,62,(1)Zverev d. Jan Lennard Struff [GER],6-3 6-2, (ch),1.59,13.70%,2.00%,76.50%,71.80%,58.30%,0/1,1:02
30_Apr_2018,Munich,Clay,R16,3,118,(1)Zverev d. (WC)Yannick Hanfmann [GER],6-7(12) 6-4 6-2, (ch),1.34,8.80%,2.20%,73.60%,70.10%,62.50%,0/2,2:09
16_Apr_2018,Monte Carlo Masters,Clay,SF,4,36,Kei Nishikori [JPN] d. (3)Zverev,3-6 6-3 6-4, (ch),0.87,6.90%,8.00%,49.40%,79.10%,36.40%,7-Mar,2:13
16_Apr_2018,Monte Carlo Masters,Clay,QF,4,34,(3)Zverev d. Richard Gasquet [FRA],4-6 6-2 7-5, (ch),1.15,5.00%,4.00%,55.00%,60.00%,44.40%,17-Oct,2:39
16_Apr_2018,Monte Carlo Masters,Clay,R16,4,61,(3)Zverev d. Jan Lennard Struff [GER],6-4 4-6 6-4, (ch),1.06,5.40%,7.60%,57.60%,60.40%,33.30%,10-Mar,2:03
16_Apr_2018,Monte Carlo Masters,Clay,R32,4,28,(3)Zverev d. Gilles Muller [LUX],4-6 6-3 6-2, (ch),1.26,5.30%,6.70%,54.70%,82.90%,44.10%,4-Feb,2:02
6_Apr_2018,Davis Cup WG QF: ESP vs GER,Clay,RR,4,33,Zverev d. David Ferrer [ESP],6-4 6-2 6-2, (ch),1.45,5.60%,5.60%,57.70%,56.10%,56.70%,6-Jan,1:55
6_Apr_2018,Davis Cup WG QF: ESP vs GER,Clay,RR,4,1,Rafael Nadal [ESP] d. Zverev,6-1 6-4 6-4, (ch),0.68,6.20%,4.90%,65.40%,56.60%,42.90%,8-Feb,2:16
19_Mar_2018,Miami Masters,Hard,F,5,17,(14)John Isner [USA] d. (4)Zverev,6-7(4) 6-4 6-4, (ch),0.79,9.30%,5.60%,66.70%,72.20%,61.10%,12-Oct,2:29
19_Mar_2018,Miami Masters,Hard,SF,5,19,(4)Zverev d. (16)Pablo Carreno Busta [ESP],7-6(4) 6-2, (ch),1.73,17.20%,3.40%,69.00%,87.50%,55.60%,0/0,1:28
19_Mar_2018,Miami Masters,Hard,QF,5,36,(4)Zverev d. (29)Borna Coric [CRO],6-4 6-4, (ch),1.61,15.10%,0.00%,67.90%,83.30%,64.70%,2-Feb,1:24
19_Mar_2018,Miami Masters,Hard,R16,5,20,(4)Zverev d. (17)Nick Kyrgios [AUS],6-4 6-4, (ch),1.83,9.80%,5.90%,78.40%,80.00%,63.60%,3-Feb,1:11
19_Mar_2018,Miami Masters,Hard,R32,5,35,(4)Zverev d. (28)David Ferrer [ESP],2-6 6-2 6-4, (ch),1.22,9.10%,3.00%,63.60%,76.20%,41.70%,6-Feb,1:50
19_Mar_2018,Miami Masters,Hard,R64,5,52,(4)Zverev d. Daniil Medvedev [RUS],6-4 1-6 7-6(5), (ch),0.97,6.90%,5.00%,65.30%,71.20%,45.70%,11-Aug,2:13
5_Mar_2018,Indian Wells Masters,Hard,R64,5,85,Joao Sousa [POR] d. (4)Zverev,7-5 5-7 6-4, (ch),0.97,14.00%,1.00%,58.00%,69.00%,57.10%,10-Jun,2:23
26_Feb_2018,Acapulco,Hard,SF,5,9,(6)Juan Martin Del Potro [ARG] d. (2)Zverev,6-4 6-2, (ch),0.72,16.90%,3.40%,61.00%,72.20%,34.80%,7-Apr,1:31
26_Feb_2018,Acapulco,Hard,QF,5,60,(2)Zverev d. Ryan Harrison [USA],6-4 6-1, (ch),1.5,5.90%,5.90%,52.90%,81.50%,54.20%,4-Apr,1:07
26_Feb_2018,Acapulco,Hard,R16,5,51,(2)Zverev d. Peter Gojowczyk [GER],7-6(6) 6-3, (ch),0.97,8.80%,5.00%,61.30%,77.60%,41.90%,9-Aug,1:30
26_Feb_2018,Acapulco,Hard,R32,5,140,(2)Zverev d. (LL)Mackenzie Mcdonald [USA],6-3 7-5, (ch),1.6,11.10%,0.00%,63.50%,77.50%,69.60%,1-Jan,1:20
12_Feb_2018,Rotterdam,Hard,R16,4,81,(LL)Andreas Seppi [ITA] d. (3)Zverev,6-4 6-3, (ch),0.79,5.30%,1.80%,70.20%,57.50%,41.20%,5-Jan,1:18
12_Feb_2018,Rotterdam,Hard,R32,4,39,(3)Zverev d. David Ferrer [ESP],6-4 6-3, (ch),1.26,6.10%,1.50%,68.20%,64.40%,47.60%,11-Sep,1:24
2_Feb_2018,Davis Cup WG R1: AUS vs GER,Hard,RR,5,139,Zverev d. Alex De Minaur [AUS],7-5 4-6 4-6 6-3 7-6(4), (ch),1.07,9.00%,4.20%,62.30%,76.90%,54.00%,13-Sep,3:54
2_Feb_2018,Davis Cup WG R1: AUS vs GER,Hard,RR,5,14,Zverev d. Nick Kyrgios [AUS],6-2 7-6(3) 6-2, (ch),1.41,16.30%,3.30%,70.70%,80.00%,48.10%,4-Apr,1:47
15_Jan_2018,Australian Open,Hard,R32,4,58,Hyeon Chung [KOR] d. (4)Zverev,5-7 7-6(3) 2-6 6-3 6-0, (ch),0.84,15.40%,3.70%,61.80%,71.40%,53.80%,10-Jun,3:22
15_Jan_2018,Australian Open,Hard,R64,4,62,(4)Zverev d. Peter Gojowczyk [GER],6-1 6-3 4-6 6-3, (ch),1.5,24.30%,1.00%,68.00%,78.60%,57.60%,2-Jan,1:59
15_Jan_2018,Australian Open,Hard,R128,4,73,(4)Zverev d. Thomas Fabbiano [ITA],6-1 7-6(5) 7-5, (ch),1.28,14.80%,4.30%,66.10%,71.10%,51.30%,14-Dec,2:22
13_Nov_2017,Tour Finals,Hard,RR,3,9,(8)Jack Sock [USA] d. (3)Zverev,6-4 1-6 6-4, (ch),1.03,5.60%,9.00%,66.30%,66.10%,46.70%,10-Jun,1:53
13_Nov_2017,Tour Finals,Hard,RR,3,5,(3)Zverev d. (5)Marin Cilic [CRO],6-4 3-6 6-4, (ch),0.95,9.60%,2.10%,55.30%,80.80%,47.60%,6-Apr,
13_Nov_2017,Tour Finals,Hard,RR,3,2,(2)Roger Federer [SUI] d. (3)Zverev,7-6(6) 5-7 6-1,,0.8,7.50%,7.50%,62.60%,73.10%,42.50%,8-Apr,
30_Oct_2017,Paris Masters,Hard,R32,4,43,Robin Haase [NED] d. (4)Zverev,3-6 6-2 6-2,,0.52,6.70%,3.40%,61.80%,65.50%,38.20%,11-Jul,1:32
23_Oct_2017,Vienna,Hard,QF,5,15,(8)Jo Wilfried Tsonga [FRA] d. (1)Zverev,7-6(6) 6-2,,0.87,15.20%,10.60%,74.20%,73.50%,11.80%,13-Sep,1:32
23_Oct_2017,Vienna,Hard,R16,5,74,(1)Zverev d. Gilles Simon [FRA],7-6(6) 6-4, (ch),0.98,8.70%,2.90%,54.40%,64.30%,44.70%,12-Aug,2:20
23_Oct_2017,Vienna,Hard,R32,5,48,(1)Zverev d. Viktor Troicki [SRB],6-3 4-6 6-4,,1.06,8.40%,7.40%,60.00%,70.20%,57.90%,5-Mar,1:45
9_Oct_2017,Shanghai Masters,Hard,R16,4,23,(16)Juan Martin Del Potro [ARG] d. (3)Zverev,3-6 7-6(5) 6-4, (ch),0.59,22.40%,1.00%,73.50%,79.20%,46.20%,3-Feb,1:55
9_Oct_2017,Shanghai Masters,Hard,R32,4,48,(3)Zverev d. Aljaz Bedene [SLO],4-0 RET,,3.46,10.00%,0.00%,60.00%,83.30%,75.00%,0/0,0:12
2_Oct_2017,Beijing,Hard,SF,4,19,(8)Nick Kyrgios [AUS] d. (2)Zverev,6-3 7-5, (ch),0.51,0.00%,3.50%,52.60%,76.70%,51.90%,5-Mar,1:17
2_Oct_2017,Beijing,Hard,QF,4,39,(2)Zverev d. Andrey Rublev [RUS],6-2 6-3, (ch),1.4,13.40%,6.00%,62.70%,71.40%,52.00%,7-Jun,1:10
2_Oct_2017,Beijing,Hard,R16,4,26,(2)Zverev d. Fabio Fognini [ITA],6-4 6-2,,1.26,6.50%,6.50%,64.50%,75.00%,45.50%,3-Feb,1:12
2_Oct_2017,Beijing,Hard,R32,4,47,(2)Zverev d. Kyle Edmund [GBR],6-3 7-6(3),,1.42,10.80%,4.60%,55.40%,77.80%,62.10%,0/1,1:31
25_Sep_2017,Shenzhen,Hard,QF,4,40,(6)Damir Dzumhur [BIH] d. (1)Zverev,6-4 7-5, (ch),0.88,6.70%,10.00%,60.00%,75.00%,37.50%,7-Mar,1:30
25_Sep_2017,Shenzhen,Hard,R16,4,76,(1)Zverev d. Steve Darcis [BEL],4-6 7-6(5) 7-6(5),,1.01,14.00%,5.60%,59.80%,71.90%,53.50%,8-Apr,2:48
22_Sep_2017,Laver Cup,Hard,RR,4,51,Zverev d. Denis Shapovalov [CAN],7-6(3) 7-6(5),,,,,,,,,
22_Sep_2017,Laver Cup,Hard,RR,4,16,Zverev d. Sam Querrey [USA],6-4 6-4,,,,,,,,,
28_Aug_2017,US Open,Hard,R64,6,61,Borna Coric [CRO] d. (4)Zverev,3-6 7-5 7-6(1) 7-6(4),,0.97,14.80%,4.70%,67.10%,76.00%,55.10%,7-Jun,3:26
28_Aug_2017,US Open,Hard,R128,6,168,(4)Zverev d. (Q)Darian King [BAR],7-6(9) 7-5 6-4,,1.18,4.80%,4.00%,56.80%,69.00%,57.40%,10-Aug,2:50
14_Aug_2017,Cincinnati Masters,Hard,R32,7,87,(WC)Frances Tiafoe [USA] d. (4)Zverev,4-6 6-3 6-4,,0.73,11.40%,6.70%,60.00%,68.30%,31.00%,9-Mar,1:56
7_Aug_2017,Canada Masters,Hard,F,8,3,(4)Zverev d. (2)Roger Federer [SUI],6-3 6-4, (ch),1.41,10.20%,1.70%,69.50%,80.50%,61.10%,3-Mar,1:08
7_Aug_2017,Canada Masters,Hard,SF,8,143,(4)Zverev d. (WC)Denis Shapovalov [CAN],6-4 7-5, (ch),1.36,2.90%,8.60%,61.40%,81.40%,48.10%,7-Jun,1:43
7_Aug_2017,Canada Masters,Hard,QF,8,32,(4)Zverev d. Kevin Anderson [RSA],7-5 6-4,,1.13,12.30%,9.60%,56.20%,75.60%,56.30%,3-Feb,1:31
7_Aug_2017,Canada Masters,Hard,R16,8,24,(4)Zverev d. (16)Nick Kyrgios [AUS],6-4 6-3,,1.25,9.20%,4.60%,64.60%,73.80%,60.90%,8-Aug,1:11
7_Aug_2017,Canada Masters,Hard,R32,8,29,(4)Zverev d. Richard Gasquet [FRA],6-3 4-6 7-6(3),,1.1,11.40%,2.60%,64.90%,70.30%,57.50%,7-May,2:30
31_Jul_2017,Washington,Hard,F,8,45,(5)Zverev d. (15)Kevin Anderson [RSA],6-4 6-4, (ch),1.72,12.20%,4.10%,69.40%,88.20%,66.70%,0/0,1:09
31_Jul_2017,Washington,Hard,SF,8,9,(5)Zverev d. (2)Kei Nishikori [JPN],6-3 6-4,,2.61,8.50%,2.10%,70.20%,93.90%,64.30%,0/0,1:03
31_Jul_2017,Washington,Hard,QF,8,50,(5)Zverev d. Daniil Medvedev [RUS],6-2 6-4,,1.94,14.90%,4.30%,63.80%,83.30%,70.60%,2-Feb,0:57
31_Jul_2017,Washington,Hard,R16,8,106,(5)Zverev d. Tennys Sandgren [USA],7-5 7-5,,1.65,10.90%,1.60%,68.80%,81.80%,60.00%,2-Jan,1:25
31_Jul_2017,Washington,Hard,R32,8,75,(5)Zverev d. Jordan Thompson [AUS],4-6 6-3 7-6(5),,1.08,7.40%,4.20%,61.10%,72.40%,56.80%,6-Mar,2:11
3_Jul_2017,Wimbledon,Grass,R16,12,7,(6)Milos Raonic [CAN] d. (10)Zverev,4-6 7-5 4-6 7-5 6-1,,1,12.60%,5.20%,66.70%,80.00%,42.20%,8-Mar,3:23
3_Jul_2017,Wimbledon,Grass,R32,12,216,(10)Zverev d. (Q)Sebastian Ofner [AUT],6-4 6-4 6-2,,1.69,5.60%,7.00%,66.20%,80.90%,50.00%,7-Apr,1:32
3_Jul_2017,Wimbledon,Grass,R64,12,64,(10)Zverev d. Frances Tiafoe [USA],6-3 6-4 6-3,,1.29,13.10%,4.80%,65.50%,78.20%,58.60%,1-Jan,1:33
3_Jul_2017,Wimbledon,Grass,R128,12,98,(10)Zverev d. Evgeny Donskoy [RUS],6-4 7-6(3) 6-3,,1.18,14.90%,3.00%,68.30%,75.40%,59.40%,3-Feb,1:50
19_Jun_2017,Halle,Grass,F,12,5,(1)Roger Federer [SUI] d. (4)Zverev,6-1 6-3, (ch),0.42,10.20%,0.00%,73.50%,52.80%,38.50%,8-Apr,0:53
19_Jun_2017,Halle,Grass,SF,12,30,(4)Zverev d. Richard Gasquet [FRA],4-6 6-4 6-3, (ch),1.26,14.10%,3.80%,65.40%,82.40%,48.10%,3-Jan,1:53
19_Jun_2017,Halle,Grass,QF,12,19,(4)Zverev d. (7)Roberto Bautista Agut [ESP],6-7(6) 7-6(1) 6-1,,1.92,22.10%,1.20%,67.40%,87.90%,64.30%,0/0,2:12
19_Jun_2017,Halle,Grass,R16,12,56,(4)Zverev d. Philipp Kohlschreiber [GER],6-3 6-4,,2.4,20.80%,2.10%,81.30%,84.60%,77.80%,0/0,1:04
19_Jun_2017,Halle,Grass,R32,12,33,(4)Zverev d. Paolo Lorenzi [ITA],6-3 6-2, (ch),1.75,13.70%,2.00%,64.70%,87.90%,50.00%,3-Mar,0:59
12_Jun_2017,s Hertogenbosch,Grass,SF,10,28,(4)Gilles Muller [LUX] d. (2)Zverev,7-6(5) 6-2,,0.69,8.80%,2.90%,69.10%,68.10%,47.60%,8-Jun,1:24
12_Jun_2017,s Hertogenbosch,Grass,QF,10,94,(2)Zverev d. (LL)Julien Benneteau [FRA],6-0 6-4,,2.03,30.20%,2.30%,74.40%,87.50%,45.50%,0/0,0:56
12_Jun_2017,s Hertogenbosch,Grass,R16,10,62,(2)Zverev d. Adrian Mannarino [FRA],6-2 6-3,,1.6,20.40%,4.10%,81.60%,77.50%,22.20%,4-Mar,0:54
29_May_2017,Roland Garros,Clay,R128,10,37,Fernando Verdasco [ESP] d. (9)Zverev,6-4 3-6 6-4 6-2,,0.92,6.30%,3.90%,66.10%,59.50%,41.90%,20-Dec,2:53
15_May_2017,Rome Masters,Clay,F,17,2,(16)Zverev d. (2)Novak Djokovic [SRB],6-4 6-3, (ch),2.09,15.60%,4.40%,71.10%,84.40%,69.20%,0/0,1:21
15_May_2017,Rome Masters,Clay,SF,17,24,(16)Zverev d. John Isner [USA],6-4 6-7(5) 6-1, (ch),1.68,14.60%,3.70%,72.00%,88.10%,56.50%,3-Mar,1:57
15_May_2017,Rome Masters,Clay,QF,17,6,(16)Zverev d. (5)Milos Raonic [CAN],7-6(4) 6-1,,1.56,6.60%,1.60%,77.00%,74.50%,57.10%,4-Feb,1:29
15_May_2017,Rome Masters,Clay,R16,17,29,(16)Zverev d. Fabio Fognini [ITA],6-3 6-3,,1.55,0.00%,1.90%,57.40%,74.20%,65.20%,2-Jan,1:18
15_May_2017,Rome Masters,Clay,R32,17,36,(16)Zverev d. Viktor Troicki [SRB],6-3 6-4,,2.06,17.30%,3.80%,67.30%,85.70%,70.60%,0/0,1:21
15_May_2017,Rome Masters,Clay,R64,17,63,(16)Zverev d. (Q)Kevin Anderson [RSA],6-4 4-6 6-4,,1.07,4.30%,3.30%,67.40%,71.00%,53.30%,5-Mar,2:25
8_May_2017,Madrid Masters,Clay,QF,19,27,Pablo Cuevas [URU] d. Zverev,3-6 6-0 6-4, (ch),0.8,14.30%,5.20%,67.50%,75.00%,36.00%,9-May,1:30
8_May_2017,Madrid Masters,Clay,R16,19,14,Zverev d. (11)Tomas Berdych [CZE],6-4 6-4,,1.33,9.60%,0.00%,69.20%,72.20%,62.50%,4-Feb,1:14
8_May_2017,Madrid Masters,Clay,R32,19,7,Zverev d. (7)Marin Cilic [CRO],6-7(3) 6-3 6-4,,1.07,6.00%,2.60%,65.80%,71.40%,57.50%,8-Jul,2:34
8_May_2017,Madrid Masters,Clay,R64,19,35,Zverev d. Fernando Verdasco [ESP],7-5 6-3, (ch),1.31,11.50%,4.90%,72.10%,68.20%,58.80%,0/2,1:23
1_May_2017,Munich,Clay,F,20,158,(3)Zverev d. (Q)Guido Pella [ARG],6-4 6-3, (ch),1.42,14.50%,1.80%,61.80%,64.70%,81.00%,3-Feb,1:12
1_May_2017,Munich,Clay,SF,20,18,(3)Zverev d. (2)Roberto Bautista Agut [ESP],7-5 7-5,,1.29,13.20%,1.50%,61.80%,76.20%,65.40%,4-Mar,1:34
1_May_2017,Munich,Clay,QF,20,48,(3)Zverev d. (7)Jan Lennard Struff [GER],3-6 7-6(3) 7-6(5),,0.91,13.70%,1.00%,69.60%,70.40%,61.30%,6-Apr,2:13
1_May_2017,Munich,Clay,R16,20,71,(3)Zverev d. Jeremy Chardy [FRA],6-4 6-4,,1.33,7.90%,3.20%,63.50%,80.00%,43.50%,4-Mar,1:15
24_Apr_2017,Barcelona,Clay,R16,21,94,(Q)Hyeon Chung [KOR] d. (8)Zverev,6-1 6-4,,0.67,8.60%,3.40%,72.40%,50.00%,43.80%,10-May,1:21
24_Apr_2017,Barcelona,Clay,R32,21,57,(8)Zverev d. Nicolas Almagro [ESP],7-6(4) 4-6 6-4,,1.04,1.00%,2.90%,62.70%,64.10%,60.50%,5-Jan,2:25
17_Apr_2017,Monte Carlo Masters,Clay,R16,20,7,(4)Rafael Nadal [ESP] d. (14)Zverev,6-1 6-1, (ch),0.37,3.50%,1.80%,66.70%,47.40%,42.10%,12-Jul,1:08
17_Apr_2017,Monte Carlo Masters,Clay,R32,20,39,(14)Zverev d. Feliciano Lopez [ESP],6-0 6-4,,1.95,11.60%,7.00%,62.80%,77.80%,62.50%,2-Jan,0:59
17_Apr_2017,Monte Carlo Masters,Clay,R64,20,75,(14)Zverev d. (WC)Andreas Seppi [ITA],6-1 6-2,,1.94,7.00%,7.00%,48.80%,81.00%,63.60%,2-Feb,1:08
20_Mar_2017,Miami Masters,Hard,QF,20,16,(12)Nick Kyrgios [AUS] d. (16)Zverev,6-4 6-7(9) 6-3, (ch),0.75,2.90%,4.90%,66.00%,72.10%,57.10%,5-Mar,2:33
20_Mar_2017,Miami Masters,Hard,R16,20,3,(16)Zverev d. (1)Stan Wawrinka [SUI],4-6 6-2 6-1, (ch),1.58,2.70%,2.70%,57.50%,76.20%,67.70%,5-Apr,1:44
20_Mar_2017,Miami Masters,Hard,R32,20,23,(16)Zverev d. (18)John Isner [USA],6-7(5) 7-6(7) 7-6(5),,1.08,8.00%,3.60%,63.40%,84.50%,65.90%,4-Mar,2:38
20_Mar_2017,Miami Masters,Hard,R64,20,64,(16)Zverev d. Yen Hsun Lu [TPE],6-0 6-3,,2.4,21.60%,2.70%,70.30%,88.50%,54.50%,0/0,1:00
6_Mar_2017,Indian Wells Masters,Hard,R32,20,16,(15)Nick Kyrgios [AUS] d. (18)Zverev,6-3 6-4, (ch),0.69,8.90%,8.90%,48.20%,66.70%,58.60%,5-Feb,1:13
6_Mar_2017,Indian Wells Masters,Hard,R64,20,83,(18)Zverev d. Facundo Bagnis [ARG],7-6(10) 6-3, (ch),1.26,8.20%,5.50%,58.90%,79.10%,66.70%,0/0,1:40
20_Feb_2017,Marseille,Hard,R32,18,54,Nicolas Mahut [FRA] d. (5)Zverev,7-6(5) 7-6(5),,1.12,14.70%,2.90%,63.20%,81.40%,68.00%,0/1,1:31
13_Feb_2017,Rotterdam,Hard,R32,18,8,(2)Dominic Thiem [AUT] d. Zverev,3-6 6-3 6-4, (ch),0.88,8.20%,1.20%,69.40%,61.00%,61.50%,9-May,1:44
6_Feb_2017,Montpellier,Hard,F,21,22,(4)Zverev d. (3)Richard Gasquet [FRA],7-6(4) 6-3, (ch),1.08,11.10%,5.60%,63.90%,80.40%,42.30%,0/1,1:28
6_Feb_2017,Montpellier,Hard,SF,21,14,(4)Zverev d. (2)Jo Wilfried Tsonga [FRA],6-7(6) 6-2 6-4,,1.19,5.70%,5.70%,49.10%,75.00%,61.10%,4-Mar,2:19
